score_id,area_id,area_name,business_type_id,category,subcategory,competitor_count,nearest_competitor_m,population,demand_index,market_saturation,suitability_score,recommended
285,26,El Shatby,10,Retail,Supermarket & Grocery,0,0,14000,14000,0,9.1,TRUE
286,26,El Shatby,11,Tourism & Hospitality,Hotel,0,0,14000,14000,0,9.1,TRUE
287,27,El Shotbi,1,Financial Services,Bank & Exchange,0,0,19000,19000,0,9.85,TRUE
288,27,El Shotbi,2,Food & Beverage,Bakery,0,0,19000,19000,0,9.85,TRUE
289,27,El Shotbi,3,Food & Beverage,Cafe,0,0,19000,19000,0,9.85,TRUE
290,27,El Shotbi,4,Food & Beverage,Ice Cream & Sweets,0,0,19000,19000,0,9.85,TRUE
291,27,El Shotbi,5,Food & Beverage,Restaurant,0,0,19000,19000,0,9.85,TRUE
292,27,El Shotbi,6,Health & Fitness,Fitness Center,0,0,19000,19000,0,9.85,TRUE
293,27,El Shotbi,7,Healthcare,Hospital & Clinic,0,0,19000,19000,0,9.85,TRUE
294,27,El Shotbi,8,Healthcare,Pharmacy,0,0,19000,19000,0,9.85,TRUE
295,27,El Shotbi,9,Retail,Clothing & Fashion,0,0,19000,19000,0,9.85,TRUE
296,27,El Shotbi,10,Retail,Supermarket & Grocery,0,0,19000,19000,0,9.85,TRUE
297,27,El Shotbi,11,Tourism & Hospitality,Hotel,0,0,19000,19000,0,9.85,TRUE
298,28,El Wardian,1,Financial Services,Bank & Exchange,0,0,20000,20000,0,10,TRUE
299,28,El Wardian,2,Food & Beverage,Bakery,0,0,20000,20000,0,10,TRUE
300,28,El Wardian,3,Food & Beverage,Cafe,0,0,20000,20000,0,10,TRUE
301,28,El Wardian,4,Food & Beverage,Ice Cream & Sweets,0,0,20000,20000,0,10,TRUE
302,28,El Wardian,5,Food & Beverage,Restaurant,0,0,20000,20000,0,10,TRUE
303,28,El Wardian,6,Health & Fitness,Fitness Center,0,0,20000,20000,0,10,TRUE
304,28,El Wardian,7,Healthcare,Hospital & Clinic,0,0,20000,20000,0,10,TRUE
305,28,El Wardian,8,Healthcare,Pharmacy,0,0,20000,20000,0,10,TRUE
306,28,El Wardian,9,Retail,Clothing & Fashion,0,0,20000,20000,0,10,TRUE
307,28,El Wardian,10,Retail,Supermarket & Grocery,0,0,20000,20000,0,10,TRUE
308,28,El Wardian,11,Tourism & Hospitality,Hotel,0,0,20000,20000,0,10,TRUE
309,29,Fleming,1,Financial Services,Bank & Exchange,0,0,13000,13000,0,8.95,TRUE
310,29,Fleming,2,Food & Beverage,Bakery,0,0,13000,13000,0,8.95,TRUE
311,29,Fleming,3,Food & Beverage,Cafe,0,0,13000,13000,0,8.95,TRUE
312,29,Fleming,4,Food & Beverage,Ice Cream & Sweets,0,0,13000,13000,0,8.95,TRUE
313,29,Fleming,5,Food & Beverage,Restaurant,0,0,13000,13000,0,8.95,TRUE
314,29,Fleming,6,Health & Fitness,Fitness Center,0,0,13000,13000,0,8.95,TRUE
315,29,Fleming,7,Healthcare,Hospital & Clinic,0,0,13000,13000,0,8.95,TRUE
316,29,Fleming,8,Healthcare,Pharmacy,0,0,13000,13000,0,8.95,TRUE
317,29,Fleming,9,Retail,Clothing & Fashion,0,0,13000,13000,0,8.95,TRUE
318,29,Fleming,10,Retail,Supermarket & Grocery,0,0,13000,13000,0,8.95,TRUE
319,29,Fleming,11,Tourism & Hospitality,Hotel,0,0,13000,13000,0,8.95,TRUE
320,30,Gleem,1,Financial Services,Bank & Exchange,0,0,12000,12000,0,8.8,TRUE
321,30,Gleem,2,Food & Beverage,Bakery,0,0,12000,12000,0,8.8,TRUE
322,30,Gleem,3,Food & Beverage,Cafe,0,0,12000,12000,0,8.8,TRUE
323,30,Gleem,4,Food & Beverage,Ice Cream & Sweets,0,0,12000,12000,0,8.8,TRUE
324,30,Gleem,5,Food & Beverage,Restaurant,0,0,12000,12000,0,8.8,TRUE
325,30,Gleem,6,Health & Fitness,Fitness Center,0,0,12000,12000,0,8.8,TRUE
326,30,Gleem,7,Healthcare,Hospital & Clinic,0,0,12000,12000,0,8.8,TRUE
327,30,Gleem,8,Healthcare,Pharmacy,0,0,12000,12000,0,8.8,TRUE
328,30,Gleem,9,Retail,Clothing & Fashion,0,0,12000,12000,0,8.8,TRUE
329,30,Gleem,10,Retail,Supermarket & Grocery,0,0,12000,12000,0,8.8,TRUE
330,30,Gleem,11,Tourism & Hospitality,Hotel,0,0,12000,12000,0,8.8,TRUE
331,31,Kafr Abdu,1,Financial Services,Bank & Exchange,0,0,18000,18000,0,9.7,TRUE
332,31,Kafr Abdu,2,Food & Beverage,Bakery,0,0,18000,18000,0,9.7,TRUE
333,31,Kafr Abdu,3,Food & Beverage,Cafe,0,0,18000,18000,0,9.7,TRUE
334,31,Kafr Abdu,4,Food & Beverage,Ice Cream & Sweets,0,0,18000,18000,0,9.7,TRUE
335,31,Kafr Abdu,5,Food & Beverage,Restaurant,0,0,18000,18000,0,9.7,TRUE
336,31,Kafr Abdu,6,Health & Fitness,Fitness Center,0,0,18000,18000,0,9.7,TRUE
337,31,Kafr Abdu,7,Healthcare,Hospital & Clinic,0,0,18000,18000,0,9.7,TRUE
338,31,Kafr Abdu,8,Healthcare,Pharmacy,0,0,18000,18000,0,9.7,TRUE
339,31,Kafr Abdu,9,Retail,Clothing & Fashion,0,0,18000,18000,0,9.7,TRUE
340,31,Kafr Abdu,10,Retail,Supermarket & Grocery,0,0,18000,18000,0,9.7,TRUE
341,31,Kafr Abdu,11,Tourism & Hospitality,Hotel,0,0,18000,18000,0,9.7,TRUE
342,32,King Mariout,1,Financial Services,Bank & Exchange,0,0,3000,3000,0,5.85,FALSE
343,32,King Mariout,2,Food & Beverage,Bakery,0,0,3000,3000,0,5.85,FALSE
344,32,King Mariout,3,Food & Beverage,Cafe,0,0,3000,3000,0,5.85,FALSE
345,32,King Mariout,4,Food & Beverage,Ice Cream & Sweets,0,0,3000,3000,0,5.85,FALSE
346,32,King Mariout,5,Food & Beverage,Restaurant,0,0,3000,3000,0,5.85,FALSE
347,32,King Mariout,6,Health & Fitness,Fitness Center,0,0,3000,3000,0,5.85,FALSE
348,32,King Mariout,7,Healthcare,Hospital & Clinic,0,0,3000,3000,0,5.85,FALSE
349,32,King Mariout,8,Healthcare,Pharmacy,0,0,3000,3000,0,5.85,FALSE
350,32,King Mariout,9,Retail,Clothing & Fashion,0,0,3000,3000,0,5.85,FALSE
351,32,King Mariout,10,Retail,Supermarket & Grocery,0,0,3000,3000,0,5.85,FALSE
352,32,King Mariout,11,Tourism & Hospitality,Hotel,0,0,3000,3000,0,5.85,FALSE
353,33,Laurent,1,Financial Services,Bank & Exchange,0,0,12500,12500,0,8.88,TRUE
354,33,Laurent,2,Food & Beverage,Bakery,0,0,12500,12500,0,8.88,TRUE
355,33,Laurent,3,Food & Beverage,Cafe,0,0,12500,12500,0,8.88,TRUE
356,33,Laurent,4,Food & Beverage,Ice Cream & Sweets,0,0,12500,12500,0,8.88,TRUE
357,33,Laurent,5,Food & Beverage,Restaurant,0,0,12500,12500,0,8.88,TRUE
358,33,Laurent,6,Health & Fitness,Fitness Center,0,0,12500,12500,0,8.88,TRUE
359,33,Laurent,7,Healthcare,Hospital & Clinic,0,0,12500,12500,0,8.88,TRUE
360,33,Laurent,8,Healthcare,Pharmacy,0,0,12500,12500,0,8.88,TRUE
361,33,Laurent,9,Retail,Clothing & Fashion,0,0,12500,12500,0,8.88,TRUE
362,33,Laurent,10,Retail,Supermarket & Grocery,0,0,12500,12500,0,8.88,TRUE
363,33,Laurent,11,Tourism & Hospitality,Hotel,0,0,12500,12500,0,8.88,TRUE
364,34,Louran,1,Financial Services,Bank & Exchange,0,0,14000,14000,0,9.1,TRUE
365,34,Louran,2,Food & Beverage,Bakery,0,0,14000,14000,0,9.1,TRUE
366,34,Louran,3,Food & Beverage,Cafe,0,0,14000,14000,0,9.1,TRUE
367,34,Louran,4,Food & Beverage,Ice Cream & Sweets,0,0,14000,14000,0,9.1,TRUE
368,34,Louran,5,Food & Beverage,Restaurant,0,0,14000,14000,0,9.1,TRUE
369,34,Louran,6,Health & Fitness,Fitness Center,0,0,14000,14000,0,9.1,TRUE
370,34,Louran,7,Healthcare,Hospital & Clinic,0,0,14000,14000,0,9.1,TRUE
371,34,Louran,8,Healthcare,Pharmacy,0,0,14000,14000,0,9.1,TRUE
372,34,Louran,9,Retail,Clothing & Fashion,0,0,14000,14000,0,9.1,TRUE
373,34,Louran,10,Retail,Supermarket & Grocery,0,0,14000,14000,0,9.1,TRUE
374,34,Louran,11,Tourism & Hospitality,Hotel,0,0,14000,14000,0,9.1,TRUE
375,35,Mahatet El Raml,1,Financial Services,Bank & Exchange,0,0,22000,22000,0,10,TRUE
376,35,Mahatet El Raml,2,Food & Beverage,Bakery,0,0,22000,22000,0,10,TRUE
377,35,Mahatet El Raml,3,Food & Beverage,Cafe,0,0,22000,22000,0,10,TRUE
378,35,Mahatet El Raml,4,Food & Beverage,Ice Cream & Sweets,0,0,22000,22000,0,10,TRUE
379,35,Mahatet El Raml,5,Food & Beverage,Restaurant,0,0,22000,22000,0,10,TRUE
380,35,Mahatet El Raml,6,Health & Fitness,Fitness Center,0,0,22000,22000,0,10,TRUE
381,35,Mahatet El Raml,7,Healthcare,Hospital & Clinic,0,0,22000,22000,0,10,TRUE
382,35,Mahatet El Raml,8,Healthcare,Pharmacy,0,0,22000,22000,0,10,TRUE
383,35,Mahatet El Raml,9,Retail,Clothing & Fashion,0,0,22000,22000,0,10,TRUE
384,35,Mahatet El Raml,10,Retail,Supermarket & Grocery,0,0,22000,22000,0,10,TRUE
385,35,Mahatet El Raml,11,Tourism & Hospitality,Hotel,0,0,22000,22000,0,10,TRUE
386,36,Mex,1,Financial Services,Bank & Exchange,0,0,8500,8500,0,8.28,TRUE
387,36,Mex,2,Food & Beverage,Bakery,0,0,8500,8500,0,8.28,TRUE
388,36,Mex,3,Food & Beverage,Cafe,0,0,8500,8500,0,8.28,TRUE
389,36,Mex,4,Food & Beverage,Ice Cream & Sweets,0,0,8500,8500,0,8.28,TRUE
390,36,Mex,5,Food & Beverage,Restaurant,0,0,8500,8500,0,8.28,TRUE
391,36,Mex,6,Health & Fitness,Fitness Center,0,0,8500,8500,0,8.28,TRUE
392,36,Mex,7,Healthcare,Hospital & Clinic,0,0,8500,8500,0,8.28,TRUE
393,36,Mex,8,Healthcare,Pharmacy,0,0,8500,8500,0,8.28,TRUE
394,36,Mex,9,Retail,Clothing & Fashion,0,0,8500,8500,0,8.28,TRUE
395,36,Mex,10,Retail,Supermarket & Grocery,0,0,8500,8500,0,8.28,TRUE
396,36,Mex,11,Tourism & Hospitality,Hotel,0,0,8500,8500,0,8.28,TRUE
397,37,Miami,1,Financial Services,Bank & Exchange,0,0,10000,10000,0,8.5,TRUE
398,37,Miami,2,Food & Beverage,Bakery,0,0,10000,10000,0,8.5,TRUE
399,37,Miami,3,Food & Beverage,Cafe,0,0,10000,10000,0,8.5,TRUE
400,37,Miami,4,Food & Beverage,Ice Cream & Sweets,0,0,10000,10000,0,8.5,TRUE
401,37,Miami,5,Food & Beverage,Restaurant,0,0,10000,10000,0,8.5,TRUE
402,37,Miami,6,Health & Fitness,Fitness Center,0,0,10000,10000,0,8.5,TRUE
403,37,Miami,7,Healthcare,Hospital & Clinic,0,0,10000,10000,0,8.5,TRUE
404,37,Miami,8,Healthcare,Pharmacy,0,0,10000,10000,0,8.5,TRUE
405,37,Miami,9,Retail,Clothing & Fashion,0,0,10000,10000,0,8.5,TRUE
406,37,Miami,10,Retail,Supermarket & Grocery,0,0,10000,10000,0,8.5,TRUE
407,37,Miami,11,Tourism & Hospitality,Hotel,0,0,10000,10000,0,8.5,TRUE
408,38,Moharram Bek,1,Financial Services,Bank & Exchange,0,0,17000,17000,0,9.55,TRUE
409,38,Moharram Bek,2,Food & Beverage,Bakery,0,0,17000,17000,0,9.55,TRUE
410,38,Moharram Bek,3,Food & Beverage,Cafe,0,0,17000,17000,0,9.55,TRUE
411,38,Moharram Bek,4,Food & Beverage,Ice Cream & Sweets,0,0,17000,17000,0,9.55,TRUE
412,38,Moharram Bek,5,Food & Beverage,Restaurant,0,0,17000,17000,0,9.55,TRUE
413,38,Moharram Bek,6,Health & Fitness,Fitness Center,0,0,17000,17000,0,9.55,TRUE
414,38,Moharram Bek,7,Healthcare,Hospital & Clinic,0,0,17000,17000,0,9.55,TRUE
415,38,Moharram Bek,8,Healthcare,Pharmacy,0,0,17000,17000,0,9.55,TRUE
416,38,Moharram Bek,9,Retail,Clothing & Fashion,0,0,17000,17000,0,9.55,TRUE
417,38,Moharram Bek,10,Retail,Supermarket & Grocery,0,0,17000,17000,0,9.55,TRUE
418,38,Moharram Bek,11,Tourism & Hospitality,Hotel,0,0,17000,17000,0,9.55,TRUE
419,39,New Borg El Arab,1,Financial Services,Bank & Exchange,0,0,3500,3500,0,6.32,TRUE
420,39,New Borg El Arab,2,Food & Beverage,Bakery,0,0,3500,3500,0,6.32,TRUE
421,39,New Borg El Arab,3,Food & Beverage,Cafe,0,0,3500,3500,0,6.32,TRUE
422,39,New Borg El Arab,4,Food & Beverage,Ice Cream & Sweets,0,0,3500,3500,0,6.32,TRUE
423,39,New Borg El Arab,5,Food & Beverage,Restaurant,0,0,3500,3500,0,6.32,TRUE
424,39,New Borg El Arab,6,Health & Fitness,Fitness Center,0,0,3500,3500,0,6.32,TRUE
425,39,New Borg El Arab,7,Healthcare,Hospital & Clinic,0,0,3500,3500,0,6.32,TRUE
426,39,New Borg El Arab,8,Healthcare,Pharmacy,0,0,3500,3500,0,6.32,TRUE
427,39,New Borg El Arab,9,Retail,Clothing & Fashion,0,0,3500,3500,0,6.32,TRUE
428,39,New Borg El Arab,10,Retail,Supermarket & Grocery,0,0,3500,3500,0,6.32,TRUE
429,39,New Borg El Arab,11,Tourism & Hospitality,Hotel,0,0,3500,3500,0,6.32,TRUE
430,40,Roshdy,1,Financial Services,Bank & Exchange,0,0,12000,12000,0,8.8,TRUE
431,40,Roshdy,2,Food & Beverage,Bakery,0,0,12000,12000,0,8.8,TRUE
432,40,Roshdy,3,Food & Beverage,Cafe,0,0,12000,12000,0,8.8,TRUE
433,40,Roshdy,4,Food & Beverage,Ice Cream & Sweets,0,0,12000,12000,0,8.8,TRUE
434,40,Roshdy,5,Food & Beverage,Restaurant,0,0,12000,12000,0,8.8,TRUE
435,40,Roshdy,6,Health & Fitness,Fitness Center,0,0,12000,12000,0,8.8,TRUE
436,40,Roshdy,7,Healthcare,Hospital & Clinic,0,0,12000,12000,0,8.8,TRUE
437,40,Roshdy,8,Healthcare,Pharmacy,0,0,12000,12000,0,8.8,TRUE
438,40,Roshdy,9,Retail,Clothing & Fashion,0,0,12000,12000,0,8.8,TRUE
439,40,Roshdy,10,Retail,Supermarket & Grocery,0,0,12000,12000,0,8.8,TRUE
440,40,Roshdy,11,Tourism & Hospitality,Hotel,0,0,12000,12000,0,8.8,TRUE
441,41,Saba Pasha,1,Financial Services,Bank & Exchange,0,0,13500,13500,0,9.03,TRUE
442,41,Saba Pasha,2,Food & Beverage,Bakery,0,0,13500,13500,0,9.03,TRUE
443,41,Saba Pasha,3,Food & Beverage,Cafe,0,0,13500,13500,0,9.03,TRUE
444,41,Saba Pasha,4,Food & Beverage,Ice Cream & Sweets,0,0,13500,13500,0,9.03,TRUE
445,41,Saba Pasha,5,Food & Beverage,Restaurant,0,0,13500,13500,0,9.03,TRUE
446,41,Saba Pasha,6,Health & Fitness,Fitness Center,0,0,13500,13500,0,9.03,TRUE
447,41,Saba Pasha,7,Healthcare,Hospital & Clinic,0,0,13500,13500,0,9.03,TRUE
448,41,Saba Pasha,8,Healthcare,Pharmacy,0,0,13500,13500,0,9.03,TRUE
449,41,Saba Pasha,9,Retail,Clothing & Fashion,0,0,13500,13500,0,9.03,TRUE
450,41,Saba Pasha,10,Retail,Supermarket & Grocery,0,0,13500,13500,0,9.03,TRUE
451,41,Saba Pasha,11,Tourism & Hospitality,Hotel,0,0,13500,13500,0,9.03,TRUE
452,42,San Stefano,1,Financial Services,Bank & Exchange,0,0,9500,9500,0,8.43,TRUE
453,42,San Stefano,2,Food & Beverage,Bakery,0,0,9500,9500,0,8.43,TRUE
454,42,San Stefano,3,Food & Beverage,Cafe,0,0,9500,9500,0,8.43,TRUE
455,42,San Stefano,4,Food & Beverage,Ice Cream & Sweets,0,0,9500,9500,0,8.43,TRUE
456,42,San Stefano,5,Food & Beverage,Restaurant,0,0,9500,9500,0,8.43,TRUE
457,42,San Stefano,6,Health & Fitness,Fitness Center,0,0,9500,9500,0,8.43,TRUE
458,42,San Stefano,7,Healthcare,Hospital & Clinic,0,0,9500,9500,0,8.43,TRUE
459,42,San Stefano,8,Healthcare,Pharmacy,0,0,9500,9500,0,8.43,TRUE
460,42,San Stefano,9,Retail,Clothing & Fashion,0,0,9500,9500,0,8.43,TRUE
461,42,San Stefano,10,Retail,Supermarket & Grocery,0,0,9500,9500,0,8.43,TRUE
462,42,San Stefano,11,Tourism & Hospitality,Hotel,0,0,9500,9500,0,8.43,TRUE
463,43,Sidi Bishr,1,Financial Services,Bank & Exchange,0,0,11000,11000,0,8.65,TRUE
464,43,Sidi Bishr,2,Food & Beverage,Bakery,0,0,11000,11000,0,8.65,TRUE
465,43,Sidi Bishr,3,Food & Beverage,Cafe,0,0,11000,11000,0,8.65,TRUE
466,43,Sidi Bishr,4,Food & Beverage,Ice Cream & Sweets,0,0,11000,11000,0,8.65,TRUE
467,43,Sidi Bishr,5,Food & Beverage,Restaurant,0,0,11000,11000,0,8.65,TRUE
468,43,Sidi Bishr,6,Health & Fitness,Fitness Center,0,0,11000,11000,0,8.65,TRUE
469,43,Sidi Bishr,7,Healthcare,Hospital & Clinic,0,0,11000,11000,0,8.65,TRUE
470,43,Sidi Bishr,8,Healthcare,Pharmacy,0,0,11000,11000,0,8.65,TRUE
471,43,Sidi Bishr,9,Retail,Clothing & Fashion,0,0,11000,11000,0,8.65,TRUE
472,43,Sidi Bishr,10,Retail,Supermarket & Grocery,0,0,11000,11000,0,8.65,TRUE
473,43,Sidi Bishr,11,Tourism & Hospitality,Hotel,0,0,11000,11000,0,8.65,TRUE
474,44,Sidi Gaber,1,Financial Services,Bank & Exchange,0,0,15000,15000,0,9.25,TRUE
475,44,Sidi Gaber,2,Food & Beverage,Bakery,0,0,15000,15000,0,9.25,TRUE
476,44,Sidi Gaber,3,Food & Beverage,Cafe,0,0,15000,15000,0,9.25,TRUE
477,44,Sidi Gaber,4,Food & Beverage,Ice Cream & Sweets,0,0,15000,15000,0,9.25,TRUE
478,44,Sidi Gaber,5,Food & Beverage,Restaurant,0,0,15000,15000,0,9.25,TRUE
479,44,Sidi Gaber,6,Health & Fitness,Fitness Center,0,0,15000,15000,0,9.25,TRUE
480,44,Sidi Gaber,7,Healthcare,Hospital & Clinic,0,0,15000,15000,0,9.25,TRUE
481,44,Sidi Gaber,8,Healthcare,Pharmacy,0,0,15000,15000,0,9.25,TRUE
482,44,Sidi Gaber,9,Retail,Clothing & Fashion,0,0,15000,15000,0,9.25,TRUE
483,44,Sidi Gaber,10,Retail,Supermarket & Grocery,0,0,15000,15000,0,9.25,TRUE
484,44,Sidi Gaber,11,Tourism & Hospitality,Hotel,0,0,15000,15000,0,9.25,TRUE
485,45,Sidi Salem,1,Financial Services,Bank & Exchange,0,0,8000,8000,0,8.2,TRUE
486,45,Sidi Salem,2,Food & Beverage,Bakery,0,0,8000,8000,0,8.2,TRUE
487,45,Sidi Salem,3,Food & Beverage,Cafe,0,0,8000,8000,0,8.2,TRUE
488,45,Sidi Salem,4,Food & Beverage,Ice Cream & Sweets,0,0,8000,8000,0,8.2,TRUE
489,45,Sidi Salem,5,Food & Beverage,Restaurant,0,0,8000,8000,0,8.2,TRUE
490,45,Sidi Salem,6,Health & Fitness,Fitness Center,0,0,8000,8000,0,8.2,TRUE
491,45,Sidi Salem,7,Healthcare,Hospital & Clinic,0,0,8000,8000,0,8.2,TRUE
492,45,Sidi Salem,8,Healthcare,Pharmacy,0,0,8000,8000,0,8.2,TRUE
493,45,Sidi Salem,9,Retail,Clothing & Fashion,0,0,8000,8000,0,8.2,TRUE
494,45,Sidi Salem,10,Retail,Supermarket & Grocery,0,0,8000,8000,0,8.2,TRUE
495,45,Sidi Salem,11,Tourism & Hospitality,Hotel,0,0,8000,8000,0,8.2,TRUE
496,46,Smouha,1,Financial Services,Bank & Exchange,0,0,13000,13000,0,8.95,TRUE
497,46,Smouha,2,Food & Beverage,Bakery,0,0,13000,13000,0,8.95,TRUE
498,46,Smouha,3,Food & Beverage,Cafe,0,0,13000,13000,0,8.95,TRUE
499,46,Smouha,4,Food & Beverage,Ice Cream & Sweets,0,0,13000,13000,0,8.95,TRUE
500,46,Smouha,5,Food & Beverage,Restaurant,0,0,13000,13000,0,8.95,TRUE
501,46,Smouha,6,Health & Fitness,Fitness Center,0,0,13000,13000,0,8.95,TRUE
502,46,Smouha,7,Healthcare,Hospital & Clinic,0,0,13000,13000,0,8.95,TRUE
503,46,Smouha,8,Healthcare,Pharmacy,0,0,13000,13000,0,8.95,TRUE
504,46,Smouha,9,Retail,Clothing & Fashion,0,0,13000,13000,0,8.95,TRUE
505,46,Smouha,10,Retail,Supermarket & Grocery,0,0,13000,13000,0,8.95,TRUE
506,46,Smouha,11,Tourism & Hospitality,Hotel,0,0,13000,13000,0,8.95,TRUE
507,47,Source,1,Financial Services,Bank & Exchange,105,208,,0,100,3,FALSE
508,47,Source,2,Food & Beverage,Bakery,15,1539,,0,100,3,FALSE
509,47,Source,3,Food & Beverage,Cafe,169,285,,0,100,3,FALSE
510,47,Source,4,Food & Beverage,Ice Cream & Sweets,22,1096,,0,100,3,FALSE
511,47,Source,5,Food & Beverage,Restaurant,205,305,,0,100,3,FALSE
512,47,Source,6,Health & Fitness,Fitness Center,18,2276,,0,100,3,FALSE
513,47,Source,7,Healthcare,Hospital & Clinic,213,517,,0,100,3,FALSE
514,47,Source,8,Healthcare,Pharmacy,179,46,,0,100,3,FALSE
515,47,Source,9,Retail,Clothing & Fashion,181,84,,0,100,3,FALSE
516,47,Source,10,Retail,Supermarket & Grocery,91,740,,0,100,3,FALSE
517,47,Source,11,Tourism & Hospitality,Hotel,81,1097,,0,100,3,FALSE
518,48,Sporting,1,Financial Services,Bank & Exchange,0,0,12000,12000,0,8.8,TRUE
519,48,Sporting,2,Food & Beverage,Bakery,0,0,12000,12000,0,8.8,TRUE
520,48,Sporting,3,Food & Beverage,Cafe,0,0,12000,12000,0,8.8,TRUE
521,48,Sporting,4,Food & Beverage,Ice Cream & Sweets,0,0,12000,12000,0,8.8,TRUE
522,48,Sporting,5,Food & Beverage,Restaurant,0,0,12000,12000,0,8.8,TRUE
523,48,Sporting,6,Health & Fitness,Fitness Center,0,0,12000,12000,0,8.8,TRUE
524,48,Sporting,7,Healthcare,Hospital & Clinic,0,0,12000,12000,0,8.8,TRUE
525,48,Sporting,8,Healthcare,Pharmacy,0,0,12000,12000,0,8.8,TRUE
526,48,Sporting,9,Retail,Clothing & Fashion,0,0,12000,12000,0,8.8,TRUE
527,48,Sporting,10,Retail,Supermarket & Grocery,0,0,12000,12000,0,8.8,TRUE
528,48,Sporting,11,Tourism & Hospitality,Hotel,0,0,12000,12000,0,8.8,TRUE
529,49,Stanley,1,Financial Services,Bank & Exchange,0,0,11500,11500,0,8.73,TRUE
530,49,Stanley,2,Food & Beverage,Bakery,0,0,11500,11500,0,8.73,TRUE
531,49,Stanley,3,Food & Beverage,Cafe,0,0,11500,11500,0,8.73,TRUE
532,49,Stanley,4,Food & Beverage,Ice Cream & Sweets,0,0,11500,11500,0,8.73,TRUE
533,49,Stanley,5,Food & Beverage,Restaurant,0,0,11500,11500,0,8.73,TRUE
534,49,Stanley,6,Health & Fitness,Fitness Center,0,0,11500,11500,0,8.73,TRUE
535,49,Stanley,7,Healthcare,Hospital & Clinic,0,0,11500,11500,0,8.73,TRUE
536,49,Stanley,8,Healthcare,Pharmacy,0,0,11500,11500,0,8.73,TRUE
537,49,Stanley,9,Retail,Clothing & Fashion,0,0,11500,11500,0,8.73,TRUE
538,49,Stanley,10,Retail,Supermarket & Grocery,0,0,11500,11500,0,8.73,TRUE
539,49,Stanley,11,Tourism & Hospitality,Hotel,0,0,11500,11500,0,8.73,TRUE
540,50,Victoria,1,Financial Services,Bank & Exchange,0,0,10000,10000,0,8.5,TRUE
541,50,Victoria,2,Food & Beverage,Bakery,0,0,10000,10000,0,8.5,TRUE
542,50,Victoria,3,Food & Beverage,Cafe,0,0,10000,10000,0,8.5,TRUE
543,50,Victoria,4,Food & Beverage,Ice Cream & Sweets,0,0,10000,10000,0,8.5,TRUE
544,50,Victoria,5,Food & Beverage,Restaurant,0,0,10000,10000,0,8.5,TRUE
545,50,Victoria,6,Health & Fitness,Fitness Center,0,0,10000,10000,0,8.5,TRUE
546,50,Victoria,7,Healthcare,Hospital & Clinic,0,0,10000,10000,0,8.5,TRUE
547,50,Victoria,8,Healthcare,Pharmacy,0,0,10000,10000,0,8.5,TRUE
548,50,Victoria,9,Retail,Clothing & Fashion,0,0,10000,10000,0,8.5,TRUE
549,50,Victoria,10,Retail,Supermarket & Grocery,0,0,10000,10000,0,8.5,TRUE
550,50,Victoria,11,Tourism & Hospitality,Hotel,0,0,10000,10000,0,8.5,TRUE
551,51,Zizinia,1,Financial Services,Bank & Exchange,0,0,10000,10000,0,8.5,TRUE
552,51,Zizinia,2,Food & Beverage,Bakery,0,0,10000,10000,0,8.5,TRUE
553,51,Zizinia,3,Food & Beverage,Cafe,0,0,10000,10000,0,8.5,TRUE
554,51,Zizinia,4,Food & Beverage,Ice Cream & Sweets,0,0,10000,10000,0,8.5,TRUE
555,51,Zizinia,5,Food & Beverage,Restaurant,0,0,10000,10000,0,8.5,TRUE
556,51,Zizinia,6,Health & Fitness,Fitness Center,0,0,10000,10000,0,8.5,TRUE
557,51,Zizinia,7,Healthcare,Hospital & Clinic,0,0,10000,10000,0,8.5,TRUE
558,51,Zizinia,8,Healthcare,Pharmacy,0,0,10000,10000,0,8.5,TRUE
559,51,Zizinia,9,Retail,Clothing & Fashion,0,0,10000,10000,0,8.5,TRUE
560,51,Zizinia,10,Retail,Supermarket & Grocery,0,0,10000,10000,0,8.5,TRUE
561,51,Zizinia,11,Tourism & Hospitality,Hotel,0,0,10000,10000,0,8.5,TRUE
562,1,Abis,12,Education,Education Center,0,0,5000,5000,0,7.75,TRUE
563,2,Abu Qir,12,Education,Education Center,2,295,4000,2000,5,5.05,FALSE
564,3,Abu Youssef,12,Education,Education Center,7,100,16000,2286,4.4,7.1,TRUE
565,4,Ard El Sobhiya,12,Education,Education Center,0,0,9000,9000,0,8.35,TRUE
566,5,Attarin,12,Education,Education Center,1,0,20000,20000,0.5,9.99,TRUE
567,6,Bab El Hadid,12,Education,Education Center,0,0,20000,20000,0,10,TRUE
568,7,Borg El Arab,12,Education,Education Center,0,0,2000,2000,0,4.9,FALSE
569,8,Boulkly,12,Education,Education Center,0,0,11000,11000,0,8.65,TRUE
570,9,Camp Shezar,12,Education,Education Center,4,223,13500,3375,3,7.64,TRUE
571,10,Chatby,12,Education,Education Center,0,0,13000,13000,0,8.95,TRUE
572,11,Cleopatra,12,Education,Education Center,1,0,14000,14000,0.7,9.08,TRUE
573,12,Cleopatra Hamamat,12,Education,Education Center,0,0,9000,9000,0,8.35,TRUE
574,13,El Agamy,12,Education,Education Center,1,0,6000,6000,1.7,7.85,TRUE
575,14,El Anfushi,12,Education,Education Center,2,315,16000,8000,1.3,9.36,TRUE
576,15,El Asafra,12,Education,Education Center,1,0,10500,10500,1,8.55,TRUE
