Alexandria Traffic Nodes — SmartCityAnalyzer,,,,,,
node_id,latitude,longitude,district,street_count,betweenness,source
osm_235063681_31.1921_29.9328,31.192091,29.932762,Moharram Bek,,,overpass_live
osm_602283844_31.1921_29.9235,31.19211,29.923545,Moharram Bek,,,overpass_live
osm_744967453_31.1921_29.9311,31.192113,29.931131,Moharram Bek,,,overpass_live
osm_742626117_31.1922_29.9215,31.192155,29.921452,Moharram Bek,,,overpass_live
osm_729980775_31.1922_29.9206,31.192156,29.920567,Moharram Bek,,,overpass_live
osm_742626116_31.1922_29.9216,31.19216,29.921617,Moharram Bek,,,overpass_live
osm_691420262_31.1922_29.9322,31.192169,29.932231,Moharram Bek,,,overpass_live
osm_741891843_31.1922_29.9295,31.19217,29.929533,Moharram Bek,,,overpass_live
osm_235063838_31.1922_29.9283,31.192172,29.928339,Moharram Bek,,,overpass_live
osm_235064135_31.1922_29.9289,31.192173,29.928905,Moharram Bek,,,overpass_live
osm_742120469_31.1922_29.9263,31.192196,29.926269,Moharram Bek,,,overpass_live
osm_178936278_31.1922_29.924,31.192201,29.923986,Moharram Bek,,,overpass_live
osm_742626118_31.1922_29.9224,31.192217,29.922351,Moharram Bek,,,overpass_live
osm_742626116_31.1922_29.9218,31.192224,29.921805,Moharram Bek,,,overpass_live
osm_235063511_31.1922_29.9305,31.192233,29.93053,Moharram Bek,,,overpass_live
osm_729878020_31.1922_29.9264,31.192249,29.926382,Moharram Bek,,,overpass_live
osm_744967454_31.1923_29.9312,31.192255,29.931221,Moharram Bek,,,overpass_live
osm_235063549_31.1923_29.9318,31.192267,29.931757,Moharram Bek,,,overpass_live
osm_235063903_31.1923_29.9297,31.192278,29.929673,Moharram Bek,,,overpass_live
osm_235063885_31.1923_29.9226,31.192314,29.922636,Moharram Bek,,,overpass_live
osm_742120469_31.1923_29.9262,31.192316,29.926179,Moharram Bek,,,overpass_live
osm_910069255_31.1923_29.9287,31.192319,29.928748,Moharram Bek,,,overpass_live
osm_744967456_31.1923_29.9317,31.19232,29.931654,Moharram Bek,,,overpass_live
osm_235063459_31.1923_29.9337,31.192322,29.93365,Moharram Bek,,,overpass_live
osm_235063455_31.1924_29.9287,31.192375,29.928688,Moharram Bek,,,overpass_live
osm_235063792_31.1924_29.9267,31.192387,29.926675,Moharram Bek,,,overpass_live
osm_235063495_31.1924_29.9307,31.192393,29.930675,Moharram Bek,,,overpass_live
osm_742626124_31.1924_29.9213,31.192404,29.921279,Moharram Bek,,,overpass_live
osm_235063655_31.1924_29.9295,31.192407,29.929539,Moharram Bek,,,overpass_live
osm_235063549_31.1924_29.9319,31.192418,29.931943,Moharram Bek,,,overpass_live
osm_235063705_31.1925_29.9335,31.192503,29.93349,Moharram Bek,,,overpass_live
osm_744967456_31.1925_29.9318,31.192511,29.931839,Moharram Bek,,,overpass_live
osm_910069255_31.1925_29.929,31.192522,29.929022,Moharram Bek,,,overpass_live
osm_235063943_31.1925_29.9338,31.192526,29.933797,Moharram Bek,,,overpass_live
osm_235063833_31.1925_29.9216,31.192528,29.921635,Moharram Bek,,,overpass_live
osm_235063532_31.1925_29.9308,31.192534,29.930809,Moharram Bek,,,overpass_live
osm_235063879_31.1925_29.9217,31.192536,29.921659,Moharram Bek,,,overpass_live
osm_235063980_31.1925_29.9294,31.192545,29.929395,Moharram Bek,,,overpass_live
osm_744339558_31.1926_29.9338,31.192552,29.933816,Moharram Bek,,,overpass_live
osm_742120470_31.1926_29.9265,31.19257,29.926516,Moharram Bek,,,overpass_live
osm_235063507_31.1926_29.9348,31.192587,29.934766,Moharram Bek,,,overpass_live
osm_728144728_31.1926_29.9209,31.192607,29.920943,Moharram Bek,,,overpass_live
osm_178300937_31.1926_29.9235,31.19262,29.923545,Moharram Bek,,,overpass_live
osm_742626122_31.1926_29.9219,31.192625,29.921915,Moharram Bek,,,overpass_live
osm_235063569_31.1926_29.92,31.192636,29.920026,Moharram Bek,,,overpass_live
osm_235063951_31.1926_29.9344,31.192637,29.934441,Moharram Bek,,,overpass_live
osm_742626124_31.1927_29.9212,31.192668,29.92118,Moharram Bek,,,overpass_live
osm_235063715_31.1927_29.9333,31.192677,29.933337,Moharram Bek,,,overpass_live
osm_235063520_31.1927_29.931,31.192686,29.930955,Moharram Bek,,,overpass_live
osm_742626118_31.1927_29.9221,31.192698,29.922124,Moharram Bek,,,overpass_live
osm_744967457_31.1927_29.9322,31.192702,29.932207,Moharram Bek,,,overpass_live
osm_691420262_31.1927_29.9316,31.192708,29.93164,Moharram Bek,,,overpass_live
osm_742626121_31.1927_29.9222,31.192726,29.922204,Moharram Bek,,,overpass_live
osm_742120470_31.1927_29.9268,31.192737,29.926842,Moharram Bek,,,overpass_live
osm_742626126_31.1927_29.9212,31.19274,29.921208,Moharram Bek,,,overpass_live
osm_178936281_31.1927_29.9283,31.192741,29.928324,Moharram Bek,,,overpass_live
osm_235063999_31.1928_29.934,31.192755,29.933962,Moharram Bek,,,overpass_live
osm_742626120_31.1928_29.9224,31.192783,29.92237,Moharram Bek,,,overpass_live
osm_691406955_31.1928_29.934,31.192793,29.93399,Moharram Bek,,,overpass_live
osm_235063895_31.1928_29.9224,31.192798,29.922414,Moharram Bek,,,overpass_live
osm_744339564_31.1928_29.9349,31.192799,29.934936,Moharram Bek,,,overpass_live
osm_235063782_31.1928_29.9294,31.192801,29.929416,Moharram Bek,,,overpass_live
osm_742120466_31.1928_29.9258,31.192818,29.925814,Moharram Bek,,,overpass_live
osm_235063987_31.1928_29.9343,31.19283,29.934276,Moharram Bek,,,overpass_live
osm_742626125_31.1928_29.9225,31.19284,29.922535,Moharram Bek,,,overpass_live
osm_235063828_31.1928_29.9332,31.192849,29.933185,Moharram Bek,,,overpass_live
osm_235063859_31.1929_29.9236,31.192883,29.923585,Moharram Bek,,,overpass_live
osm_742626123_31.1929_29.9216,31.192883,29.921615,Moharram Bek,,,overpass_live
osm_235063511_31.1929_29.9298,31.192885,29.929842,Moharram Bek,,,overpass_live
osm_742626128_31.1929_29.9204,31.192885,29.920412,Moharram Bek,,,overpass_live
osm_178936282_31.1929_29.9244,31.192947,29.924366,Moharram Bek,,,overpass_live
osm_235063866_31.193_29.9293,31.192952,29.929322,Moharram Bek,,,overpass_live
osm_42270488_31.193_29.9229,31.192965,29.922895,Moharram Bek,,,overpass_live
osm_742626126_31.193_29.9211,31.192977,29.921099,Moharram Bek,,,overpass_live
osm_235063998_31.193_29.9245,31.192984,29.924461,Moharram Bek,,,overpass_live
osm_742626120_31.193_29.9223,31.192986,29.922278,Moharram Bek,,,overpass_live
osm_235063469_31.193_29.9306,31.192991,29.930595,Moharram Bek,,,overpass_live
osm_235063459_31.193_29.9341,31.192993,29.934145,Moharram Bek,,,overpass_live
osm_235063474_31.193_29.932,31.192993,29.931967,Moharram Bek,,,overpass_live
osm_742120466_31.193_29.9257,31.193002,29.925673,Moharram Bek,,,overpass_live
osm_235064084_31.193_29.9232,31.193006,29.923245,Moharram Bek,,,overpass_live
osm_235063495_31.193_29.93,31.193013,29.930011,Moharram Bek,,,overpass_live
osm_235063637_31.193_29.9294,31.193022,29.92941,Moharram Bek,,,overpass_live
osm_742626121_31.193_29.9221,31.193023,29.922068,Moharram Bek,,,overpass_live
osm_691420260_31.193_29.9341,31.193027,29.934115,Moharram Bek,,,overpass_live
osm_691649962_31.1931_29.933,31.193054,29.932998,Moharram Bek,,,overpass_live
osm_235063833_31.1931_29.9213,31.193069,29.921337,Moharram Bek,,,overpass_live
osm_235063624_31.1931_29.9214,31.193075,29.921354,Moharram Bek,,,overpass_live
osm_178936287_31.1931_29.928,31.19311,29.927955,Moharram Bek,,,overpass_live
osm_742626119_31.1931_29.9223,31.193122,29.922318,Moharram Bek,,,overpass_live
osm_742626125_31.1931_29.9224,31.193129,29.922406,Moharram Bek,,,overpass_live
osm_742626123_31.1931_29.9215,31.19313,29.921511,Moharram Bek,,,overpass_live
osm_235063532_31.1931_29.9302,31.193136,29.930173,Moharram Bek,,,overpass_live
osm_235063634_31.1932_29.9216,31.193159,29.921595,Moharram Bek,,,overpass_live
osm_235063788_31.1932_29.9236,31.193167,29.923633,Moharram Bek,,,overpass_live
osm_742626122_31.1932_29.9217,31.193183,29.921661,Moharram Bek,,,overpass_live
osm_744967457_31.1932_29.9323,31.193219,29.932262,Moharram Bek,,,overpass_live
osm_741891846_31.1932_29.9291,31.193224,29.929097,Moharram Bek,,,overpass_live
osm_235063736_31.1932_29.9339,31.193238,29.933928,Moharram Bek,,,overpass_live
osm_235064132_31.1932_29.9297,31.193246,29.929697,Moharram Bek,,,overpass_live
osm_235063520_31.1932_29.9303,31.193249,29.930322,Moharram Bek,,,overpass_live
osm_178936295_31.1932_29.9251,31.19325,29.925149,Moharram Bek,,,overpass_live
osm_235063632_31.1933_29.9238,31.193253,29.923845,Moharram Bek,,,overpass_live
osm_744339558_31.1933_29.9332,31.193257,29.933182,Moharram Bek,,,overpass_live
osm_235063951_31.1933_29.9349,31.193282,29.934919,Moharram Bek,,,overpass_live
osm_235063472_31.1933_29.9253,31.193303,29.925292,Moharram Bek,,,overpass_live
osm_178936278_31.1933_29.9264,31.193327,29.926359,Moharram Bek,,,overpass_live
osm_741891845_31.1933_29.9292,31.193327,29.929232,Moharram Bek,,,overpass_live
osm_235064135_31.1933_29.9304,31.193331,29.93043,Moharram Bek,,,overpass_live
osm_742626119_31.1934_29.9222,31.193375,29.922193,Moharram Bek,,,overpass_live
osm_742120465_31.1934_29.9259,31.19338,29.925908,Moharram Bek,,,overpass_live
osm_235063645_31.1934_29.9296,31.193386,29.929552,Moharram Bek,,,overpass_live
osm_741891844_31.1934_29.9293,31.193401,29.929331,Moharram Bek,,,overpass_live
osm_42270826_31.1934_29.9201,31.193413,29.920086,Moharram Bek,,,overpass_live
osm_742626128_31.1934_29.9202,31.193424,29.920167,Moharram Bek,,,overpass_live
osm_235063581_31.1934_29.9252,31.193434,29.925196,Moharram Bek,,,overpass_live
osm_235063604_31.1934_29.9337,31.193449,29.933737,Moharram Bek,,,overpass_live
osm_235063782_31.1935_29.9303,31.193462,29.930287,Moharram Bek,,,overpass_live
osm_235063987_31.1935_29.9348,31.193466,29.93475,Moharram Bek,,,overpass_live
osm_691406955_31.1935_29.9334,31.193472,29.933365,Moharram Bek,,,overpass_live
osm_42270477_31.1935_29.9206,31.193479,29.92061,Moharram Bek,,,overpass_live
osm_741847173_31.1935_29.9347,31.193482,29.934736,Moharram Bek,,,overpass_live
osm_42270514_31.1935_29.9225,31.193484,29.922494,Moharram Bek,,,overpass_live
osm_235063527_31.1935_29.9288,31.193487,29.928842,Moharram Bek,,,overpass_live
osm_235063859_31.1935_29.9251,31.193487,29.925149,Moharram Bek,,,overpass_live
osm_741891846_31.1935_29.9294,31.193488,29.929446,Moharram Bek,,,overpass_live
osm_248437066_31.1935_29.9209,31.193516,29.920897,Moharram Bek,,,overpass_live
osm_235063486_31.1935_29.9294,31.193535,29.929396,Moharram Bek,,,overpass_live
osm_235063624_31.1936_29.9212,31.193553,29.921188,Moharram Bek,,,overpass_live
osm_691420259_31.1936_29.9335,31.193579,29.933452,Moharram Bek,,,overpass_live
osm_235063544_31.1936_29.9287,31.193582,29.928743,Moharram Bek,,,overpass_live
osm_741891845_31.1936_29.929,31.193582,29.928967,Moharram Bek,,,overpass_live
osm_235063634_31.1936_29.9214,31.193585,29.921445,Moharram Bek,,,overpass_live
osm_235063568_31.1936_29.925,31.193593,29.92504,Moharram Bek,,,overpass_live
osm_742120465_31.1936_29.9257,31.193593,29.925744,Moharram Bek,,,overpass_live
osm_235063866_31.1936_29.9301,31.193594,29.930144,Moharram Bek,,,overpass_live
osm_235063492_31.1936_29.9215,31.193596,29.921534,Moharram Bek,,,overpass_live
osm_742626115_31.1936_29.9219,31.193641,29.921889,Moharram Bek,,,overpass_live
osm_741891844_31.1937_29.9291,31.193656,29.929067,Moharram Bek,,,overpass_live
osm_235064120_31.1937_29.9335,31.193672,29.933525,Moharram Bek,,,overpass_live
osm_235063657_31.1937_29.9293,31.193675,29.929251,Moharram Bek,,,overpass_live
osm_691420260_31.1937_29.9346,31.193679,29.93458,Moharram Bek,,,overpass_live
osm_235064052_31.1937_29.932,31.193693,29.932012,Moharram Bek,,,overpass_live
osm_235064084_31.1937_29.9249,31.193693,29.924921,Moharram Bek,,,overpass_live
osm_744277096_31.1937_29.9223,31.193699,29.922345,Moharram Bek,,,overpass_live
osm_235063924_31.1937_29.9286,31.193703,29.928617,Moharram Bek,,,overpass_live
osm_178936296_31.1937_29.9268,31.193707,29.926774,Moharram Bek,,,overpass_live
osm_235063720_31.1937_29.9249,31.193723,29.924867,Moharram Bek,,,overpass_live
osm_235063645_31.1937_29.93,31.193733,29.929998,Moharram Bek,,,overpass_live
osm_235063527_31.1937_29.9292,31.193742,29.929181,Moharram Bek,,,overpass_live
osm_235063519_31.1938_29.9291,31.193814,29.929106,Moharram Bek,,,overpass_live
osm_235063812_31.1938_29.9247,31.193822,29.924689,Moharram Bek,,,overpass_live
osm_910069260_31.1938_29.9321,31.193824,29.932149,Moharram Bek,,,overpass_live
osm_235063599_31.1938_29.9285,31.193837,29.928476,Moharram Bek,,,overpass_live
osm_235063544_31.1938_29.9291,31.193838,29.929081,Moharram Bek,,,overpass_live
osm_742626115_31.1939_29.9218,31.193854,29.921763,Moharram Bek,,,overpass_live
osm_235063736_31.1939_29.9344,31.193861,29.934432,Moharram Bek,,,overpass_live
osm_235063486_31.1939_29.9298,31.193875,29.929849,Moharram Bek,,,overpass_live
osm_910069260_31.1939_29.932,31.19391,29.93204,Moharram Bek,,,overpass_live
osm_235063857_31.1939_29.9298,31.193922,29.929799,Moharram Bek,,,overpass_live
osm_741891842_31.1939_29.9268,31.193924,29.926797,Moharram Bek,,,overpass_live
osm_235063488_31.1939_29.9209,31.193946,29.920873,Moharram Bek,,,overpass_live
osm_235063581_31.194_29.9257,31.193954,29.925732,Moharram Bek,,,overpass_live
osm_235064132_31.194_29.929,31.193954,29.928961,Moharram Bek,,,overpass_live
osm_235063538_31.194_29.9338,31.193966,29.933755,Moharram Bek,,,overpass_live
osm_235063846_31.194_29.9283,31.193966,29.928341,Moharram Bek,,,overpass_live
osm_235064074_31.194_29.9249,31.193966,29.924856,Moharram Bek,,,overpass_live
osm_235063893_31.194_29.9242,31.19398,29.924168,Moharram Bek,,,overpass_live
osm_235063775_31.194_29.9348,31.193987,29.934839,Moharram Bek,,,overpass_live
osm_741847178_31.194_29.9343,31.193999,29.934321,Moharram Bek,,,overpass_live
osm_235063657_31.194_29.9297,31.194009,29.929708,Moharram Bek,,,overpass_live
osm_235063522_31.194_29.9239,31.19401,29.923927,Moharram Bek,,,overpass_live
osm_235063472_31.194_29.9227,31.194015,29.922705,Moharram Bek,,,overpass_live
osm_235063682_31.194_29.9237,31.194044,29.9237,Moharram Bek,,,overpass_live
osm_691420259_31.194_29.933,31.194045,29.93302,Moharram Bek,,,overpass_live
osm_235063572_31.1941_29.9247,31.194056,29.92468,Moharram Bek,,,overpass_live
osm_235063998_31.1941_29.9236,31.194065,29.923564,Moharram Bek,,,overpass_live
osm_235063580_31.1941_29.9235,31.194079,29.923469,Moharram Bek,,,overpass_live
osm_235063604_31.1941_29.9343,31.194086,29.934251,Moharram Bek,,,overpass_live
osm_742223079_31.1941_29.9246,31.194086,29.924597,Moharram Bek,,,overpass_live
osm_235063568_31.1941_29.9256,31.194094,29.925556,Moharram Bek,,,overpass_live
osm_235063788_31.1941_29.9229,31.1941,29.922911,Moharram Bek,,,overpass_live
osm_235063917_31.1941_29.9282,31.194114,29.928187,Moharram Bek,,,overpass_live
osm_235063556_31.1941_29.9232,31.194115,29.923234,Moharram Bek,,,overpass_live
osm_235063632_31.1941_29.9232,31.194124,29.923169,Moharram Bek,,,overpass_live
osm_235063658_31.1941_29.9244,31.194125,29.92444,Moharram Bek,,,overpass_live
osm_235063519_31.1941_29.9296,31.194142,29.929568,Moharram Bek,,,overpass_live
osm_235064074_31.1941_29.9242,31.194145,29.924197,Moharram Bek,,,overpass_live
osm_910069262_31.1942_29.9325,31.194196,29.932463,Moharram Bek,,,overpass_live
osm_235063720_31.1942_29.9254,31.194217,29.925394,Moharram Bek,,,overpass_live
osm_1485983411_31.1942_29.9268,31.194234,29.926822,Moharram Bek,,,overpass_live
osm_235063841_31.1942_29.9281,31.194238,29.928057,Moharram Bek,,,overpass_live
osm_909998791_31.1942_29.9262,31.194238,29.92622,Moharram Bek,,,overpass_live
osm_235063488_31.1943_29.9207,31.194265,29.920666,Moharram Bek,,,overpass_live
osm_742428880_31.1943_29.9207,31.194285,29.920708,Moharram Bek,,,overpass_live
osm_235063938_31.1943_29.9341,31.194306,29.934069,Moharram Bek,,,overpass_live
osm_742428879_31.1943_29.9215,31.194313,29.921456,Moharram Bek,,,overpass_live
osm_235063812_31.1943_29.9252,31.19434,29.925237,Moharram Bek,,,overpass_live
osm_910069261_31.1943_29.9323,31.194341,29.932288,Moharram Bek,,,overpass_live
osm_235063857_31.1944_29.9279,31.194389,29.9279,Moharram Bek,,,overpass_live
osm_235063907_31.1944_29.9304,31.194417,29.930449,Moharram Bek,,,overpass_live
osm_910069261_31.1944_29.9322,31.194417,29.932209,Moharram Bek,,,overpass_live
osm_910069259_31.1944_29.9313,31.194418,29.93132,Moharram Bek,,,overpass_live
osm_235063492_31.1944_29.921,31.19442,29.920991,Moharram Bek,,,overpass_live
osm_235063599_31.1944_29.9293,31.194422,29.929275,Moharram Bek,,,overpass_live
osm_235063538_31.1944_29.9332,31.194438,29.933229,Moharram Bek,,,overpass_live
osm_235063609_31.1944_29.9349,31.194442,29.934941,Moharram Bek,,,overpass_live
osm_742626130_31.1944_29.9206,31.19445,29.920603,Moharram Bek,,,overpass_live
osm_178498381_31.1945_29.9326,31.194456,29.932633,Moharram Bek,,,overpass_live
osm_235063572_31.1945_29.9251,31.194462,29.925058,Moharram Bek,,,overpass_live
osm_910069259_31.1945_29.9315,31.194516,29.931461,Moharram Bek,,,overpass_live
osm_178498394_31.1945_29.9223,31.194519,29.922349,Moharram Bek,,,overpass_live
osm_742428880_31.1945_29.9205,31.194533,29.92055,Moharram Bek,,,overpass_live
osm_235063676_31.1945_29.927,31.194536,29.926987,Moharram Bek,,,overpass_live
osm_235063924_31.1945_29.9298,31.194537,29.929826,Moharram Bek,,,overpass_live
osm_742626130_31.1945_29.9208,31.19454,29.920791,Moharram Bek,,,overpass_live
osm_742428879_31.1946_29.9213,31.194566,29.921296,Moharram Bek,,,overpass_live
osm_741847175_31.1946_29.9342,31.194571,29.934243,Moharram Bek,,,overpass_live
osm_741847178_31.1946_29.9348,31.194582,29.934808,Moharram Bek,,,overpass_live
osm_742223079_31.1946_29.9247,31.194592,29.924728,Moharram Bek,,,overpass_live
osm_235063775_31.1946_29.9343,31.194602,29.934269,Moharram Bek,,,overpass_live
osm_235063658_31.1946_29.9245,31.194616,29.924491,Moharram Bek,,,overpass_live
osm_910069262_31.1946_29.932,31.194616,29.932008,Moharram Bek,,,overpass_live
osm_235063893_31.1946_29.9243,31.194639,29.924261,Moharram Bek,,,overpass_live
osm_742223078_31.1947_29.9222,31.194653,29.922219,Moharram Bek,,,overpass_live
osm_235063984_31.1947_29.9347,31.194655,29.934738,Moharram Bek,,,overpass_live
osm_42270765_31.1947_29.9215,31.194662,29.921497,Moharram Bek,,,overpass_live
osm_235063522_31.1947_29.924,31.194663,29.924019,Moharram Bek,,,overpass_live
osm_235063666_31.1947_29.9271,31.194671,29.927131,Moharram Bek,,,overpass_live
osm_235063682_31.1947_29.9238,31.194687,29.923786,Moharram Bek,,,overpass_live
osm_235063580_31.1947_29.9236,31.194709,29.923564,Moharram Bek,,,overpass_live
osm_235063556_31.1947_29.9233,31.194733,29.923325,Moharram Bek,,,overpass_live
osm_742223077_31.1947_29.9221,31.194744,29.922134,Moharram Bek,,,overpass_live
osm_910069254_31.1947_29.9246,31.19475,29.924626,Moharram Bek,,,overpass_live
osm_235063952_31.1948_29.9227,31.194772,29.922711,Moharram Bek,,,overpass_live
osm_235063611_31.1948_29.9344,31.194794,29.934433,Moharram Bek,,,overpass_live
osm_235063479_31.1948_29.9273,31.194801,29.927269,Moharram Bek,,,overpass_live
osm_742223076_31.1948_29.922,31.194833,29.922044,Moharram Bek,,,overpass_live
osm_235063846_31.1949_29.9296,31.194851,29.929617,Moharram Bek,,,overpass_live
osm_691251041_31.1949_29.934,31.194855,29.933978,Moharram Bek,,,overpass_live
osm_178498373_31.1949_29.9274,31.194881,29.927354,Moharram Bek,,,overpass_live
osm_235063463_31.1949_29.9345,31.194889,29.934516,Moharram Bek,,,overpass_live
osm_742223078_31.1949_29.9226,31.194892,29.922587,Moharram Bek,,,overpass_live
osm_235063801_31.1949_29.9335,31.194898,29.933465,Moharram Bek,,,overpass_live
osm_235063454_31.1949_29.9262,31.194906,29.926161,Moharram Bek,,,overpass_live
osm_909998798_31.1949_29.9226,31.194911,29.922567,Moharram Bek,,,overpass_live
osm_910069258_31.1949_29.9296,31.194917,29.929562,Moharram Bek,,,overpass_live
osm_235063796_31.1949_29.9274,31.194928,29.927404,Moharram Bek,,,overpass_live
osm_742223075_31.1949_29.922,31.19493,29.921954,Moharram Bek,,,overpass_live
osm_235063469_31.195_29.9287,31.194966,29.928708,Moharram Bek,,,overpass_live
osm_910535579_31.195_29.9261,31.194978,29.926094,Moharram Bek,,,overpass_live
osm_742223077_31.195_29.9225,31.194985,29.922491,Moharram Bek,,,overpass_live
osm_909998797_31.195_29.9225,31.194999,29.922476,Moharram Bek,,,overpass_live
osm_235063917_31.195_29.9295,31.195007,29.929487,Moharram Bek,,,overpass_live
osm_691251041_31.195_29.9342,31.195017,29.934222,Moharram Bek,,,overpass_live
osm_235063676_31.195_29.9263,31.195041,29.926347,Moharram Bek,,,overpass_live
osm_235063618_31.1951_29.9347,31.195058,29.934652,Moharram Bek,,,overpass_live
osm_909998785_31.1951_29.923,31.195059,29.923032,Moharram Bek,,,overpass_live
osm_235064021_31.1951_29.926,31.195068,29.926004,Moharram Bek,,,overpass_live
osm_235063709_31.1951_29.9276,31.195075,29.92756,Moharram Bek,,,overpass_live
osm_742223076_31.1951_29.9224,31.195075,29.922398,Moharram Bek,,,overpass_live
osm_42270795_31.1951_29.9208,31.195076,29.920766,Moharram Bek,,,overpass_live
osm_178933771_31.1951_29.9224,31.195116,29.922356,Moharram Bek,,,overpass_live
osm_909998792_31.1951_29.9246,31.195133,29.924586,Moharram Bek,,,overpass_live
osm_909998798_31.1951_29.9228,31.195141,29.922815,Moharram Bek,,,overpass_live
osm_235063841_31.1952_29.9294,31.19515,29.929371,Moharram Bek,,,overpass_live
osm_235063666_31.1952_29.9265,31.195163,29.92651,Moharram Bek,,,overpass_live
osm_742223075_31.1952_29.9223,31.195176,29.922293,Moharram Bek,,,overpass_live
osm_909998797_31.1952_29.9227,31.19518,29.922717,Moharram Bek,,,overpass_live
osm_741847175_31.1952_29.9337,31.195203,29.933667,Moharram Bek,,,overpass_live
osm_235063585_31.1952_29.9277,31.195204,29.927697,Moharram Bek,,,overpass_live
osm_910535579_31.1952_29.9256,31.195208,29.925631,Moharram Bek,,,overpass_live
osm_235063823_31.1952_29.9216,31.195225,29.921612,Moharram Bek,,,overpass_live
osm_910069254_31.1952_29.9241,31.19523,29.924097,Moharram Bek,,,overpass_live
osm_235063921_31.1953_29.9305,31.195251,29.930488,Moharram Bek,,,overpass_live
osm_235063695_31.1953_29.9258,31.195253,29.925819,Moharram Bek,,,overpass_live
osm_691251042_31.1953_29.9344,31.195265,29.93445,Moharram Bek,,,overpass_live
osm_235063479_31.1953_29.9267,31.195271,29.926657,Moharram Bek,,,overpass_live
osm_910069258_31.1953_29.9301,31.195275,29.930093,Moharram Bek,,,overpass_live
osm_909998793_31.1953_29.9256,31.195291,29.925554,Moharram Bek,,,overpass_live
osm_910069256_31.1953_29.9282,31.195315,29.928157,Moharram Bek,,,overpass_live
osm_235063635_31.1953_29.9278,31.195338,29.92784,Moharram Bek,,,overpass_live
osm_909998785_31.1953_29.9226,31.195338,29.92257,Moharram Bek,,,overpass_live
osm_235063907_31.1953_29.9317,31.195347,29.931689,Moharram Bek,,,overpass_live
osm_741656211_31.1954_29.9271,31.195393,29.927139,Moharram Bek,,,overpass_live
osm_910069257_31.1954_29.9291,31.195394,29.929111,Moharram Bek,,,overpass_live
osm_235063796_31.1954_29.9268,31.195397,29.926828,Moharram Bek,,,overpass_live
osm_235063462_31.1954_29.9268,31.195409,29.926849,Moharram Bek,,,overpass_live
osm_235063662_31.1954_29.9217,31.19541,29.92173,Moharram Bek,,,overpass_live
osm_909998790_31.1954_29.9243,31.195419,29.924314,Moharram Bek,,,overpass_live
osm_910069253_31.1954_29.9307,31.195419,29.930699,Moharram Bek,,,overpass_live
osm_235063502_31.1954_29.9256,31.195424,29.92564,Moharram Bek,,,overpass_live
osm_235063611_31.1954_29.9339,31.195435,29.933861,Moharram Bek,,,overpass_live
osm_740758067_31.1954_29.9279,31.19544,29.927948,Moharram Bek,,,overpass_live
osm_235063482_31.1954_29.935,31.195446,29.934981,Moharram Bek,,,overpass_live
osm_910069256_31.1955_29.928,31.195457,29.927966,Moharram Bek,,,overpass_live
osm_235063709_31.1955_29.927,31.195498,29.926997,Moharram Bek,,,overpass_live
osm_235063911_31.1955_29.9219,31.195511,29.921944,Moharram Bek,,,overpass_live
osm_235063516_31.1955_29.9255,31.195522,29.925542,Moharram Bek,,,overpass_live
osm_741656211_31.1955_29.9273,31.195532,29.927289,Moharram Bek,,,overpass_live
osm_909998786_31.1956_29.9245,31.195568,29.924508,Moharram Bek,,,overpass_live
osm_235063823_31.1956_29.9218,31.195579,29.921837,Moharram Bek,,,overpass_live
osm_909998789_31.1956_29.9234,31.195585,29.92341,Moharram Bek,,,overpass_live
osm_691251042_31.1956_29.9348,31.195597,29.934821,Moharram Bek,,,overpass_live
osm_235063585_31.1956_29.9272,31.195606,29.927197,Moharram Bek,,,overpass_live
osm_740758068_31.1956_29.9254,31.19562,29.925436,Moharram Bek,,,overpass_live
osm_235064024_31.1956_29.9281,31.195628,29.928148,Moharram Bek,,,overpass_live
osm_235064093_31.1956_29.9207,31.195629,29.920708,Moharram Bek,,,overpass_live
osm_235064072_31.1956_29.9222,31.19563,29.922171,Moharram Bek,,,overpass_live
osm_909998792_31.1956_29.9252,31.195646,29.925223,Moharram Bek,,,overpass_live
osm_235063618_31.1957_29.9341,31.195653,29.934079,Moharram Bek,,,overpass_live
osm_909998794_31.1957_29.9252,31.195666,29.925204,Moharram Bek,,,overpass_live
osm_178498385_31.1957_29.9282,31.195679,29.928225,Moharram Bek,,,overpass_live
osm_235063911_31.1957_29.9223,31.195681,29.922276,Moharram Bek,,,overpass_live
osm_235063635_31.1957_29.9274,31.195693,29.927379,Moharram Bek,,,overpass_live
osm_235063695_31.1957_29.9266,31.195695,29.92658,Moharram Bek,,,overpass_live
osm_235063451_31.1957_29.9277,31.1957,29.927742,Moharram Bek,,,overpass_live
osm_235064112_31.1957_29.9269,31.195731,29.926928,Moharram Bek,,,overpass_live
osm_740758067_31.1957_29.9276,31.195732,29.92756,Moharram Bek,,,overpass_live
osm_909998794_31.1957_29.9253,31.195738,29.925309,Moharram Bek,,,overpass_live
osm_910400884_31.1957_29.9205,31.195743,29.920451,Moharram Bek,,,overpass_live
osm_235063454_31.1957_29.9275,31.195744,29.92749,Moharram Bek,,,overpass_live
osm_909998790_31.1958_29.9248,31.19577,29.924768,Moharram Bek,,,overpass_live
osm_235063630_31.1958_29.9253,31.195789,29.925253,Moharram Bek,,,overpass_live
osm_235063662_31.1958_29.9208,31.195805,29.920816,Moharram Bek,,,overpass_live
